basis_kind,budget,method,model_queries,rmse,mc_rmse,rmse_ratio_vs_mc,rmse_ratio_ci_low,rmse_ratio_ci_high
sklearn_sdl,1024,input_concept_comp,12,0.0017629729122673981,0.0020657543670880205,0.8534281424526593,0.6144370591973101,1.135296988344959
sklearn_sdl,1024,random_comp,12,0.0017809170941056433,0.0020657543670880205,0.862114645613023,0.6290176797377665,1.1478209760391906
sklearn_sdl,1024,output_active,12,0.0018810646500123738,0.0020657543670880205,0.9105945411428593,0.6875407010461276,1.2393010914593836
sklearn_sdl,1024,embedding_comp,12,0.0019808348161279247,0.0020657543670880205,0.9588917480640246,0.5842794617100214,1.2515759088222864
sklearn_sdl,1024,mc,12,0.0020657543670880205,0.0020657543670880205,1.0,1.0,1.0
sklearn_sdl,1024,random_stratified,12,0.002406361131275801,0.0020657543670880205,1.1648825095637654,0.8133050775140577,1.4138615761050775
sklearn_sdl,1024,embedding_ase,12,0.0024755307462094706,0.0020657543670880205,1.1983664590766854,0.8861741907348254,1.470859897466717
sklearn_sdl,1024,ase_output,12,0.003940693787495273,0.0020657543670880205,1.9076294114533332,0.6697232800300986,3.3038351196891362
sklearn_sdl,2048,internal,12,0.0011988749473359098,0.0014737677820549533,0.8134761540683528,0.5750489824676958,1.018949966095135
sklearn_sdl,2048,per_query_rf,12,0.0012575301582942219,0.0014737677820549533,0.8532756473620154,0.6358644958063489,1.0582260540992212
sklearn_sdl,2048,output_active,12,0.0012842935069028044,0.0014737677820549533,0.871435461231243,0.6791394105377861,1.0597099698626904
sklearn_sdl,2048,output_comp,12,0.001286948866919935,0.0014737677820549533,0.8732372104955866,0.6659265489965729,1.0620474981982553
sklearn_sdl,2048,input_concept_comp,12,0.0013298528079163363,0.0014737677820549533,0.9023489481240059,0.6592197754348479,1.1168683747979542
sklearn_sdl,2048,embedding_comp,12,0.0013839728238722406,0.0014737677820549533,0.9390711621762373,0.7311517387079295,1.1753886089176522
sklearn_sdl,2048,mc,12,0.0014737677820549533,0.0014737677820549533,1.0,1.0,1.0
sklearn_sdl,2048,pca_comp,12,0.0015790729319358821,0.0014737677820549533,1.0714530139436866,0.6572039691950773,1.5300427657255218
sklearn_sdl,2048,ase_output,12,0.0017144039678683401,0.0014737677820549533,1.1632795809105387,0.8502793071108452,1.4993200759583316
sklearn_sdl,2048,embedding_ase,12,0.0017308860591326097,0.0014737677820549533,1.174463222909611,0.9205464762572374,1.4463468755604962
sklearn_sdl,2048,random_comp,12,0.001770633173766958,0.0014737677820549533,1.201432949835604,0.8681225799984127,1.5156029179124841
sklearn_sdl,2048,random_stratified,12,0.001869774827263176,0.0014737677820549533,1.26870382839829,0.9240930462475331,1.605567637368324
spd,64,embedding_comp,12,0.003483342843785018,0.0073394032644199195,0.47460845497775345,0.3076291395868177,0.6407344065080737
spd,64,per_query_rf,12,0.004558540583086446,0.0073394032644199195,0.6211050706513722,0.41310155561677564,0.8085803262831879
